community	medium	receiver	donor	compound	scs	mus	mps	smetana	sample
all	minimal	Dokdonia_pacifica_DSM_25597_	Planktotalea_frisia_SH6_1_	M_fe2_e	0.0571428571428571	0.99	1	0.0565714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Planktotalea_frisia_SH6_1_	M_fe3pyovd_kt_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Planktotalea_frisia_SH6_1_	M_glyc_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Planktotalea_frisia_SH6_1_	M_gua_e	0.0571428571428571	0.34	1	0.0194285714285714	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Planktotalea_frisia_SH6_1_	M_h2o_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Planktotalea_frisia_SH6_1_	M_nh4_e	0.0571428571428571	0.03	1	0.0017142857142857	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_atrinae_KACC_17473_	M_acald_e	0.0571428571428571	0.57	1	0.0325714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_atrinae_KACC_17473_	M_ala__D_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_atrinae_KACC_17473_	M_cys__L_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_atrinae_KACC_17473_	M_fe2_e	0.0571428571428571	0.99	1	0.0565714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_atrinae_KACC_17473_	M_fe3pyovd_kt_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_atrinae_KACC_17473_	M_glyald_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_atrinae_KACC_17473_	M_glyc_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_atrinae_KACC_17473_	M_gua_e	0.0571428571428571	0.34	1	0.0194285714285714	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_atrinae_KACC_17473_	M_h2o_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_atrinae_KACC_17473_	M_nh4_e	0.0571428571428571	0.03	1	0.0017142857142857	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_atrinae_KACC_17473_	M_orn_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_haliotis_RA4_7_	M_acald_e	0.0571428571428571	0.57	1	0.0325714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_haliotis_RA4_7_	M_asp__D_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_haliotis_RA4_7_	M_cys__L_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_haliotis_RA4_7_	M_fe2_e	0.0571428571428571	0.99	1	0.0565714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_haliotis_RA4_7_	M_fe3pyovd_kt_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_haliotis_RA4_7_	M_glcn_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_haliotis_RA4_7_	M_glyc_e	0.0571428571428571	0.01	1	0.0005714285714285	1222.B5.5.7.06
all	minimal	Dokdonia_pacifica_DSM_25597_	Polaribacter_haliotis_RA4_7_	M_h2o_e	0.0571428571428571	0.02	1	0.0011428571428571	1222.B5.5.7.06
